Index;UserId;JobTitle;DetailedOccupation;MinorGroup;MajorGroup
3156;34813;operations manager general foreman;51-1011;51-10;51
3157;34813;director manufacturing engineering;11-9041;11-90;11
3158;34813;director mechanical design packaging technology;11-9041;11-90;11
3159;34813;director equipment engineering;11-9041;11-90;11
3160;34813;manufacturing engineering manager;11-9041;11-90;11
3161;34813;engineering manager;11-9041;11-90;11
3162;34815;service coordinator;43-1011;43-10;43
3163;34815;individual service coordinator;21-1093;21-10;21
3164;34841;assistant assistants supervisor;31-9092;31-90;31
3165;34841;temp receptionist;43-4171;43-40;43
3166;34841;assistant;43-6014;43-60;43
3167;34841;sales marketing department assistant;41-1011;41-10;41
3168;34841;executive secretary;43-6011;43-60;43
3169;34841;administrative assistant;43-6014;43-60;43
3170;34841;secretary legal department;43-6012;43-60;43
3171;34880;route service sales rep;53-3031;53-30;53
3172;34880;assistant route service sales rep;41-1012;41-10;41
3173;34880;driver;53-3032;53-30;53
3174;34880;driver;53-3032;53-30;53
3175;34908;security officer;33-9032;33-90;33
3176;34908;loss prevention exchange security assistant;33-9032;33-90;33
3177;34908;armed security officer;33-9032;33-90;33
3178;34908;armed security guard;33-9032;33-90;33
3179;34908;security officer;33-9032;33-90;33
3180;34908;security guard provided;33-9032;33-90;33
3181;34908;security guard secured perimeter;33-9032;33-90;33
3182;34908;security guard provided;33-9032;33-90;33
3183;34932;forklift operator;53-7051;53-70;53
3184;34932;warehouseman;53-7062;53-70;53
3185;34932;warehouseman;53-7062;53-70;53
3186;34932;technician;29-2052;29-20;29
3187;34932;warehouseman;53-7062;53-70;53
3188;34932;receiving clerk stocker;53-7065;53-70;53
3189;34932;position lift operator quality control inspector;51-9061;51-90;51
3190;34932;department supervisor;41-1011;41-10;41
3191;34932;position lift operator;53-7051;53-70;53
3192;34967;area manager;11-1021;11-10;11
3193;34967;general manager;11-1021;11-10;11
3194;35066;quality assurance specialist intergraded;15-1253;15-12;15
3195;35066;transportation driver;53-3032;53-30;53
3196;35066;arizona fabrication supervisor;51-1011;51-10;51
3197;35076;nursing assessment coordinator;29-1141;29-10;29
3198;35076;staff nurse;29-1141;29-10;29
3199;35076;staff nurse;29-1141;29-10;29
3200;35076;staff nurse;29-1141;29-10;29
3201;35076;staff nurse;29-1141;29-10;29
3202;35076;staff nurse;29-1141;29-10;29
3203;35097;warehouse associate;53-7065;53-70;53
3204;35097;apprentice finisher laborer;47-2061;47-20;47
3205;35102;regional vice president;11-2022;11-20;11
3206;35102;assistant superintendent curriculum instruction interim high school principal;11-9032;11-90;11
3207;35102;chief academic officer;11-9033;11-90;11
3208;35102;deputy superintendent academics;11-9032;11-90;11
3209;35102;deputy superintendent curriculum instruction;11-9032;11-90;11
3210;35102;principal;11-9032;11-90;11
3211;35102;director curriculum instruction;11-9032;11-90;11
3212;35102;mathematics teacher;25-2031;25-20;25
3213;35102;mathematics teacher;25-2031;25-20;25
3214;35112;tax preparation data entry;13-2011;13-20;13
3215;35112;sales representative;41-4012;41-40;41
3216;35112;technical support technician;15-1232;15-12;15
3217;35126;team trainer key holder;13-1151;13-10;13
3218;35126;team trainer;13-1151;13-10;13
3219;35145;data entry clerk;43-9021;43-90;43
3220;35145;customer service representative;43-4051;43-40;43
3221;35175;assistant;43-6014;43-60;43
3222;35175;administrative assistant;43-6014;43-60;43
3223;35175;merchandise manager;11-3061;11-30;11
3224;35175;store manager;11-1021;11-10;11
3225;35222;vocational counselor ii;21-1012;21-10;21
3226;35222;disability claims examiner ii;13-1031;13-10;13
3227;35222;centerstone mental health center outpatient therapist;21-1023;21-10;21
3228;35224;registered nurse;29-1141;29-10;29
3229;35224;unit secretary;43-6013;43-60;43
3230;35224;certified nursing assistant;31-1131;31-10;31
3231;35224;company nurse;29-2061;29-20;29
3232;35224;outpatient registered nurse emilio aguinaldo;29-1141;29-10;29
3233;35230;care taker;31-1122;31-10;31
3234;35230;receptionist;43-4171;43-40;43
3235;35230;data entry;43-9021;43-90;43
3236;35264;outside sales representative;41-4012;41-40;41
3237;35264;outside contractor sales;41-3021;41-30;41
3238;35288;credit collections specialist;43-3011;43-30;43
3239;35288;customer service specialist;43-4051;43-40;43
3240;35288;customer service rep;43-4051;43-40;43
3241;35288;human resource specialist;13-1071;13-10;13
3242;35288;supervisor;51-1011;51-10;51
3243;35288;customer service representative;43-4051;43-40;43
3244;35347;armed security guard time;33-9032;33-90;33
3245;35347;electronics customer service representative;43-4051;43-40;43
3246;35348;store leader;41-1011;41-10;41
3247;35348;administrative assistant;43-6014;43-60;43
3248;35348;manager training;11-3131;11-30;11
3249;35448;social services assistant;21-1093;21-10;21
3250;35448;medical assistant;31-9092;31-90;31
3251;35457;maintenance mechanic;49-9071;49-90;49
3252;35457;technician;29-2052;29-20;29
3253;35457;electrician;47-2111;47-20;47
3254;35547;project construction manager;11-9021;11-90;11
3255;35547;project manager;13-1082;13-10;13
3256;35547;project manager engineer;11-9041;11-90;11
3257;35547;program manager project engineer design engineer;15-1252;15-12;15
3258;35549;cna ncpt1;31-1131;31-10;31
3259;35549;cna;31-1131;31-10;31
3260;35549;cna;31-1131;31-10;31
3261;35549;warehouse worker;53-7062;53-70;53
3262;35549;customer service representative;43-4051;43-40;43
3263;35549;cna;31-1131;31-10;31
3264;35549;direct sales representative;41-4012;41-40;41
3265;35549;noon duty clerk;43-9061;43-90;43
3266;35549;cross guard;33-9091;33-90;33
3267;35574;project manager;13-1082;13-10;13
3268;35574;area manager;11-1021;11-10;11
3269;35730;customer service representative;43-4051;43-40;43
3270;35730;customer service representative;43-4051;43-40;43
3271;35730;customer care coordinator;43-1011;43-10;43
3272;35730;customer service representative;43-4051;43-40;43
3273;35730;enrollment specialist;13-1141;13-10;13
3274;35737;corporate service associates;43-4051;43-40;43
3275;35737;corporate service associates;43-4051;43-40;43
3276;35737;receiving manager;11-3071;11-30;11
3277;35737;corporate service associates;43-4051;43-40;43
3278;35737;warehouse manager;11-3071;11-30;11
3279;35740;cash representative;43-3071;43-30;43
3280;35740;teller;43-3071;43-30;43
3281;35740;member service representative;43-4051;43-40;43
3282;35740;cash representative;43-3071;43-30;43
3283;35773;sales associate;41-2031;41-20;41
3284;35773;sales associate;41-2031;41-20;41
3285;35829;bureau revenue management;11-1011;11-10;11
3286;35829;technical marketing intern;13-1161;13-10;13
3287;35869;website project manager cbssports;15-1299;15-12;15
3288;35869;traffic manager;11-3071;11-30;11
3289;35878;general manager;11-1021;11-10;11
3290;35878;sales manager;11-2022;11-20;11
3291;35878;household sales representative;41-4012;41-40;41
3292;35878;insurance agent sales trainer;41-3021;41-30;41
3293;35878;water treatment sales representative;41-4011;41-40;41
3294;35886;captain server;35-3031;35-30;35
3295;35886;general manager;11-1021;11-10;11
3296;35886;advanced international finance portfolio management;11-3031;11-30;11
3297;35960;automated logistical specialist;13-1081;13-10;13
3298;35960;night stock clerk;53-7065;53-70;53
3299;35960;head cashier paint associate;41-2011;41-20;41
3300;35960;night guard gate guard patrol unit;33-9032;33-90;33
3301;35974;customer service;43-4051;43-40;43
3302;35974;certified nursing assistant;31-1131;31-10;31
3303;36038;personal banker loan officer notary;13-2072;13-20;13
3304;36038;server wait staff;35-3031;35-30;35
3305;36038;desk clerk customer service;43-4081;43-40;43
3306;36067;medical receptionist billing;43-6013;43-60;43
3307;36067;administrative assistant;43-6014;43-60;43
3308;36067;administrative assistant data entry;43-6014;43-60;43
3309;36103;hostess customer service;43-4051;43-40;43
3310;36103;cdac provider;25-2011;25-20;25
3311;36103;coustomer service collector;43-1011;43-10;43
3312;36103;customer service representative;43-4051;43-40;43
3313;36166;network account manager;11-2022;11-20;11
3314;36166;marketing coordinator;13-1161;13-10;13
3315;36166;human resources administrative assistant;43-4161;43-40;43
3316;36166;event marketing coordinator;13-1121;13-10;13
3317;36166;events coordinator;13-1121;13-10;13
3318;36199;complex operations manager;11-1021;11-10;11
3319;36199;operations manager;11-1021;11-10;11
3320;36270;stocker;53-7065;53-70;53
3321;36270;cashier;41-2011;41-20;41
3322;36289;onstar representative;43-4051;43-40;43
3323;36289;microsoft kodak disney representative;43-4051;43-40;43
3324;36289;field representative;41-4012;41-40;41
3325;36289;store representative;41-2031;41-20;41
3326;36349;office manager;43-1011;43-10;43
3327;36349;product sales service;41-2031;41-20;41
3328;36349;sales associate;41-2031;41-20;41
3329;36349;seasonal associate;41-2031;41-20;41
3330;36349;office manager;43-1011;43-10;43
3331;36349;data entry;43-9021;43-90;43
3332;36349;supervisor;51-1011;51-10;51
3333;36403;team manager;11-1021;11-10;11
3334;36403;oem buyer technical specialist;13-1023;13-10;13
3335;36403;supply chain specialist ii;13-1023;13-10;13
3336;36403;technical support associate;15-1232;15-12;15
3337;36456;customer coach;43-1011;43-10;43
3338;36456;cna assistant;31-1131;31-10;31
3339;36469;receptionist;43-4171;43-40;43
3340;36469;veterinary technician;29-2056;29-20;29
3341;36469;veterinary technician;29-2056;29-20;29
3342;36469;guest services representative;43-4051;43-40;43
3343;36469;teacher 7th grade life science english;25-2022;25-20;25
3344;36478;home health aide;31-1121;31-10;31
3345;36478;cashier costumer service;41-2011;41-20;41
3346;36478;cashier costumer service;41-2011;41-20;41
3347;36551;administrative assistant;43-6014;43-60;43
3348;36551;temp receptionist;43-4171;43-40;43
3349;36551;sales associate;41-2031;41-20;41
3350;36551;sales supervisor;41-1011;41-10;41
3351;36570;shipping receiving clerk;43-5071;43-50;43
3352;36570;fork lift operator;53-7051;53-70;53
3353;36570;fork lift operator;53-7051;53-70;53
3354;36570;fork lift operator;53-7051;53-70;53
3355;36571;teacher;25-2021;25-20;25
3356;36571;teacher;25-2021;25-20;25
3357;36571;teacher;25-2021;25-20;25
3358;36571;cashier clerk;41-2011;41-20;41
3359;36606;sales order administrator assistant order entry start;43-4151;43-40;43
3360;36606;administrative assistant sale specialist;43-6014;43-60;43
3361;36632;president;11-1011;11-10;11
3362;36632;vice president primary care emerging markets business unit;11-2021;11-20;11
3363;36632;vice president marketing commercial development japan asia;11-2021;11-20;11
3364;36632;senior vice president marketing business development japan;11-2021;11-20;11
3365;36632;vice president marketing new product planning;11-2021;11-20;11
3366;36632;president representative director korea;11-1011;11-10;11
3367;36632;country manager;11-1021;11-10;11
3368;36632;director;11-1011;11-10;11
3369;36632;group product manager senior product manager product manager;11-2021;11-20;11
3370;36668;customer service specialist team lead;43-4051;43-40;43
3371;36668;stna charge nurse lpn;29-2061;29-20;29
3372;36668;customer care specialist;43-4051;43-40;43
3373;36713;consultant;13-1111;13-10;13
3374;36713;sales representative;41-4012;41-40;41
3375;36713;service writer;43-4051;43-40;43
3376;36720;sale associate;41-2031;41-20;41
3377;36720;office clerk;43-9061;43-90;43
3378;36720;cashier;41-2011;41-20;41
3379;36731;medical assistant temporary assignment;31-9092;31-90;31
3380;36731;medical assistant externship;31-9092;31-90;31
3381;36731;manager;11-1021;11-10;11
3382;36801;vice president;11-1011;11-10;11
3383;36801;receptionist;43-4171;43-40;43
3384;36824;associate;41-2031;41-20;41
3385;36824;associate;41-2031;41-20;41
3386;36925;security officer;33-9032;33-90;33
3387;36925;security operations specialist;13-1199;13-10;13
3388;36925;technical support;15-1232;15-12;15
3389;36953;server hostess;35-3031;35-30;35
3390;36953;administrative clerical support;43-6014;43-60;43
3391;36953;administrative assistant;43-6014;43-60;43
3392;36961;rental agent;41-2021;41-20;41
3393;36961;cashier;41-2011;41-20;41
3394;36961;cashier sales associate;41-2011;41-20;41
3395;36961;secretary assistant;43-6014;43-60;43
3396;37010;packaging technician;51-9111;51-90;51
3397;37010;phlebotomist technician;29-2012;29-20;29
3398;37010;patient care technician;31-1131;31-10;31
3399;37019;administrative assistant;43-6014;43-60;43
3400;37019;administrative assistant global supply chain;43-6014;43-60;43
3401;37019;administrative assistant;43-6014;43-60;43
3402;37019;sr secretary;43-6011;43-60;43
3403;37019;secretary;43-6014;43-60;43
3404;37019;systems development;15-1211;15-12;15
3405;37136;sales manager;11-2022;11-20;11
3406;37136;restructured h&n sales team;41-2031;41-20;41
3407;37136;territory sales manager;11-2022;11-20;11
3408;37139;senior financial analyst;13-2051;13-20;13
3409;37139;loan officer;13-2072;13-20;13
3410;37139;project manager;13-1082;13-10;13
3411;37139;collections manager consumer loans;11-3031;11-30;11
3412;37145;branch manager mechanical design;17-2141;17-20;17
3413;37145;mechanical engineer;17-2141;17-20;17
3414;37145;manufacturing engineer;17-2112;17-20;17
3415;37166;customer service sales;41-2031;41-20;41
3416;37166;lab technician sterilization processor;29-2012;29-20;29
3417;37166;dental assistant;31-9091;31-90;31
3418;37166;dental assistant;31-9091;31-90;31
3419;37208;loan documentation specialist iii;43-4131;43-40;43
3420;37208;reverse mortgage fha conv va processor closing specialist iii;43-4131;43-40;43
3421;37228;warehouse purchasing manager;11-3071;11-30;11
3422;37228;warehouse operations manager;11-3071;11-30;11
3423;37228;warehouse manager;11-3071;11-30;11
3424;37259;foster care coordinator;21-1093;21-10;21
3425;37259;customer service attendant;41-2021;41-20;41
3426;37259;resident assistant;21-1093;21-10;21
3427;37340;lead network pc technician;15-1232;15-12;15
3428;37340;network systems engineer pc support technician;15-1244;15-12;15
3429;37346;technician;29-2052;29-20;29
3430;37346;warehouse associate;53-7065;53-70;53
3431;37346;delivery courier;53-3033;53-30;53
3432;37395;sales representative;41-4012;41-40;41
3433;37395;certified nursing assistant trainee;31-1131;31-10;31
3434;37399;office manager;43-1011;43-10;43
3435;37399;office manager;43-1011;43-10;43
3436;37443;customer service representatives;43-4051;43-40;43
3437;37443;day care director;11-9031;11-90;11
3438;37443;receptionist;43-4171;43-40;43
3439;37443;security guard;33-9032;33-90;33
3440;37462;laborer;47-2061;47-20;47
3441;37462;plumber;47-2152;47-20;47
3442;37462;tile setter;47-2044;47-20;47
3443;37532;accounting clerk;43-3031;43-30;43
3444;37532;technician certified nursing assistant;31-1131;31-10;31
3445;37567;business manager sales manager;11-2022;11-20;11
3446;37567;assistant hummer sales manager salesman;41-1011;41-10;41
3447;37567;territory manager;11-2022;11-20;11
3448;37610;project professional leader implementer;13-1082;13-10;13
3449;37610;project manager;13-1082;13-10;13
3450;37610;market researcher consultant;13-1161;13-10;13
3451;37610;market research trainee;13-1161;13-10;13
