UserID;WindowID;Split;Sequence;JobTitle;JobTitle_token;Code;Code_lb;Score;JobTitle_token_new;Score_new;MajorGroup;MinorGroup;DetailedOccupation
5282;1;Train;1;Branch Manager;branch manager;11-1021;General and Operations Managers;89.0;branch manager;89.0;11;11-10;11-1021
5282;1;Train;2;Operations Manager;operations manager;11-1021;General and Operations Managers;99.0;operations manager;99.0;11;11-10;11-1021
5282;1;Train;3;Vice President;vice president;11-1011;Chief Executives;82.0;vice president;82.0;11;11-10;11-1011
5282;1;Train;4;District Leader;district leader;11-1021;General and Operations Managers;87.0;district leader;87.0;11;11-10;11-1021
5324;1;Train;1;LPN-C;lpn c;29-2061;Licensed Practical and Licensed Vocational Nurses;99.0;lpn c;99.0;29;29-20;29-2061
5324;1;Train;2;LPN-C;lpn c;29-2061;Licensed Practical and Licensed Vocational Nurses;99.0;lpn c;99.0;29;29-20;29-2061
5324;1;Train;4;LPN;lpn;29-2061;Licensed Practical and Licensed Vocational Nurses;99.0;lpn;99.0;29;29-20;29-2061
5339;1;Train;1;Independent contractor for Cable Line;independent contractor cable line;49-9052;Telecommunications Line Installers and Repairers;78.0;independent contractor cable line;78.0;49;49-90;49-9052
5351;1;Train;1;Quality Manager;quality manager;11-3051;Industrial Production Managers;84.0;quality manager;84.0;11;11-30;11-3051
5351;1;Train;2;Manager of Quality Control;manager quality control;11-3051;Industrial Production Managers;90.0;manager quality control;90.0;11;11-30;11-3051
5351;1;Train;4;Managing Partner/Operations;managing partner operations;11-1021;General and Operations Managers;99.0;managing partner operations;99.0;11;11-10;11-1021
5351;1;Train;5;Materials Management Team Lead;materials management team lead;51-1011;First-Line Supervisors of Production and Operating Workers;66.0;materials management team lead;66.0;51;51-10;51-1011
5351;1;Train;6;Purchasing Agent/Inventory Control Supervisor;purchasing agent inventory control supervisor;13-1023;Purchasing Agents, Except Wholesale, Retail, and Farm Products;90.0;purchasing agent inventory control supervisor;90.0;13;13-10;13-1023
5365;1;Train;1;Inside Liability Claims Adjuster;inside liability claims adjuster;13-1031;Claims Adjusters, Examiners, and Investigators;87.0;inside liability claims adjuster;87.0;13;13-10;13-1031
5365;1;Train;2;Retail Sales Representative;retail sales representative;41-2031;Retail Salespersons;99.0;retail sales representative;99.0;41;41-20;41-2031
5365;1;Train;3;Retail Sales Representative;retail sales representative;41-2031;Retail Salespersons;99.0;retail sales representative;99.0;41;41-20;41-2031
5365;1;Train;4;Administrative Temp;administrative temp;43-6014;Secretaries and Administrative Assistants, Except Legal, Medical, and Executive;88.0;administrative temp;88.0;43;43-60;43-6014
5384;1;Train;1;Administrative Assistant;administrative assistant;43-6014;Secretaries and Administrative Assistants, Except Legal, Medical, and Executive;96.0;administrative assistant;96.0;43;43-60;43-6014
5384;1;Train;2;Administrative Assistant/Customer Service Representative;administrative assistant customer service representative;43-4051;Customer Service Representatives;97.0;administrative assistant customer service representative;97.0;43;43-40;43-4051
5384;1;Train;3;Administrative Service Representative/Billing;administrative service representative billing;43-4051;Customer Service Representatives;83.0;administrative service representative billing;83.0;43;43-40;43-4051
5414;1;Train;1;Superintendent;superintendent;11-9021;Construction Managers;70.0;superintendent;70.0;11;11-90;11-9021
5414;1;Train;2;superintendent;superintendent;11-9021;Construction Managers;70.0;superintendent;70.0;11;11-90;11-9021
5414;1;Train;3;Electrician;electrician;47-2111;Electricians;93.0;electrician;93.0;47;47-20;47-2111
5473;1;Train;1;Gemologist;gemologist;51-9071;Jewelers and Precious Stone and Metal Workers;90.0;gemologist;90.0;51;51-90;51-9071
5473;1;Train;2;Sales Manager;sales manager;11-2022;Sales Managers;88.0;sales manager;88.0;11;11-20;11-2022
5473;1;Train;3;Sales Engineer;sales engineer;41-9031;Sales Engineers;98.0;sales engineer;98.0;41;41-90;41-9031
5473;1;Train;4;Sales;sales;41-2031;Retail Salespersons;83.0;sales;83.0;41;41-20;41-2031
5598;1;Train;1;Leader and coordinator;leader coordinator;41-1011;First-Line Supervisors of Retail Sales Workers;73.0;leader coordinator;73.0;41;41-10;41-1011
5598;1;Train;2;Operations and Outreach Director;operations outreach director;11-9151;Social and Community Service Managers;71.0;operations outreach director;71.0;11;11-90;11-9151
5598;1;Train;3;Instructor Microsoft Word and Excel;instructor microsoft word excel;25-1194;Career/Technical Education Teachers, Postsecondary;59.0;instructor microsoft word excel;59.0;25;25-10;25-1194
5633;1;Train;1;Quality Engineer, CQE, CSSGB;quality engineer cqe cssgb;17-2112;Industrial Engineers;82.0;quality engineer cqe cssgb;82.0;17;17-20;17-2112
5633;1;Train;2;Test Engineer;test engineer;17-2112;Industrial Engineers;73.0;test engineer;73.0;17;17-20;17-2112
5633;1;Train;3;Quality Technician;quality technician;17-3026;Industrial Engineering Technologists and Technicians;69.0;quality technician;69.0;17;17-30;17-3026
5645;1;Train;1;SENIOR RESPIRATORY SOLUTIONS;senior respiratory solutions;29-1126;Respiratory Therapists;73.0;senior respiratory solutions;73.0;29;29-10;29-1126
5645;1;Train;2;Owner;owner;99-9999;Not Classified;91.0;owner;91.0;99;99-90;99-9999
5645;1;Train;3;Director, Marketing, Purchasing;director marketing purchasing;11-3061;Purchasing Managers;71.0;director marketing purchasing;71.0;11;11-30;11-3061
5645;1;Train;4;Director, Marketing, Purchasing, Delivery;director marketing purchasing delivery;11-3061;Purchasing Managers;72.0;director marketing purchasing delivery;72.0;11;11-30;11-3061
5645;1;Train;5;Supervisor and Delivery;supervisor delivery;53-1043;First-Line Supervisors of Material-Moving Machine and Vehicle Operators;77.0;supervisor delivery;77.0;53;53-10;53-1043
5676;1;Train;1;Owner/Developer/Designer;owner developer designer;15-1255;Web and Digital Interface Designers;63.0;owner developer designer;63.0;15;15-12;15-1255
5676;1;Train;2;PHP Developer (via TekSystems);php developer teksystems;15-1254;Web Developers;76.0;php developer teksystems;76.0;15;15-12;15-1254
5676;1;Train;3;Regional Online Project Coordinator;regional online project coordinator;13-1082;Project Management Specialists;63.0;regional online project coordinator;63.0;13;13-10;13-1082
5686;1;Train;1;Catering Assistant;catering assistant;35-2021;Food Preparation Workers;95.0;catering assistant;95.0;35;35-20;35-2021
5686;1;Train;2;Avon Representative;avon representative;99-9999;Not Classified;78.0;avon representative;78.0;99;99-90;99-9999
5686;1;Train;3;Youth Mentor;youth mentor;11-9151;Social and Community Service Managers;75.0;youth mentor;75.0;11;11-90;11-9151
5692;1;Train;1;Member Service;member service;43-4051;Customer Service Representatives;80.0;member service;80.0;43;43-40;43-4051
5692;1;Train;3;Customer Service Representative III;customer service representative iii;43-4051;Customer Service Representatives;99.0;customer service representative iii;99.0;43;43-40;43-4051
5692;1;Train;4;Credit Representative;credit representative;43-4041;Credit Authorizers, Checkers, and Clerks;62.0;credit representative;62.0;43;43-40;43-4041
5692;1;Train;5;Customer Service Representative;customer service representative;43-4051;Customer Service Representatives;99.0;customer service representative;99.0;43;43-40;43-4051
5692;1;Train;6;Bookkeeping Clerk;bookkeeping clerk;43-3031;Bookkeeping, Accounting, and Auditing Clerks;99.0;bookkeeping clerk;99.0;43;43-30;43-3031
5725;1;Train;1;Payroll Specialist;payroll specialist;43-3051;Payroll and Timekeeping Clerks;94.0;payroll specialist;94.0;43;43-30;43-3051
5725;1;Train;2;Sales Associate;sales associate;41-2031;Retail Salespersons;99.0;sales associate;99.0;41;41-20;41-2031
5725;1;Train;3;Assistant Medical Records Specialist;assistant medical records specialist;29-2072;Medical Records Specialists;81.0;assistant medical records specialist;81.0;29;29-20;29-2072
5725;1;Train;4;Data Processor;data processor;43-9021;Data Entry Keyers;70.0;data processor;70.0;43;43-90;43-9021
5725;1;Train;5;Records Specialist;records specialist;29-2072;Medical Records Specialists;82.0;records specialist;82.0;29;29-20;29-2072
5726;1;Train;1;President/Systems Analyst;president systems analyst;15-1211;Computer Systems Analysts;58.0;president systems analyst;58.0;15;15-12;15-1211
5726;1;Train;2;IT Director;director;11-1011;Chief Executives;70.0;director;70.0;11;11-10;11-1011
5726;1;Train;3;Systems Analyst;systems analyst;15-1211;Computer Systems Analysts;97.0;systems analyst;97.0;15;15-12;15-1211
5740;1;Train;1;Level IV Senior Lead Shipping/Receiving Associate;level iv senior lead shipping receiving associate;43-5071;Shipping, Receiving, and Inventory Clerks;78.0;level iv senior lead shipping receiving associate;78.0;43;43-50;43-5071
5740;1;Train;2;Security Officer(unarmed);security officer unarmed;33-9032;Security Guards;99.0;security officer unarmed;99.0;33;33-90;33-9032
5740;1;Train;3;Receiving Supervisor;receiving supervisor;53-1043;First-Line Supervisors of Material-Moving Machine and Vehicle Operators;77.0;receiving supervisor;77.0;53;53-10;53-1043
5740;1;Train;4;Materials Receiving/Purchasing Clerk;materials receiving purchasing clerk;53-7065;Stockers and Order Fillers;87.0;materials receiving purchasing clerk;87.0;53;53-70;53-7065
5748;1;Train;1;Loader/ Safety Coordinator;loader safety coordinator;53-1043;First-Line Supervisors of Material-Moving Machine and Vehicle Operators;63.0;loader safety coordinator;63.0;53;53-10;53-1043
5748;1;Train;3;Customer Service;customer service;43-4051;Customer Service Representatives;90.0;customer service;90.0;43;43-40;43-4051
5751;1;Train;1;Trademark Paralegal;trademark paralegal;23-2011;Paralegals and Legal Assistants;85.0;trademark paralegal;85.0;23;23-20;23-2011
5751;1;Train;2;Trademark Paralegal;trademark paralegal;23-2011;Paralegals and Legal Assistants;85.0;trademark paralegal;85.0;23;23-20;23-2011
5751;1;Train;3;Administrative Assistant;administrative assistant;43-6014;Secretaries and Administrative Assistants, Except Legal, Medical, and Executive;96.0;administrative assistant;96.0;43;43-60;43-6014
5751;1;Train;4;Office Manager;office manager;43-1011;First-Line Supervisors of Office and Administrative Support Workers;81.0;office manager;81.0;43;43-10;43-1011
5767;1;Train;1;Personal Banker;personal banker;43-4141;New Accounts Clerks;77.0;personal banker;77.0;43;43-40;43-4141
5767;1;Train;2;Head Teller (Service Manager);head teller service manager;43-1011;First-Line Supervisors of Office and Administrative Support Workers;91.0;head teller service manager;91.0;43;43-10;43-1011
5771;1;Test;1;Freelance;freelance;99-9999;Not Classified;96.0;freelance;96.0;99;99-90;99-9999
5771;1;Test;2;Customer Support Agent;customer support agent;43-4051;Customer Service Representatives;99.0;customer support agent;99.0;43;43-40;43-4051
5771;1;Test;3;Insurance Agent;insurance agent;41-3021;Insurance Sales Agents;99.0;insurance agent;99.0;41;41-30;41-3021
5771;1;Test;4;Store Manager;store manager;11-1021;General and Operations Managers;93.0;store manager;93.0;11;11-10;11-1021
5771;1;Test;5;Paint Shop Supervisor;paint shop supervisor;51-1011;First-Line Supervisors of Production and Operating Workers;86.0;paint shop supervisor;86.0;51;51-10;51-1011
5771;1;Test;6;Combat Engineer;combat engineer;55-1019;Military Officer Special and Tactical Operations Leaders, All Other;80.0;combat engineer;80.0;55;55-10;55-1019
5813;1;Train;1;Event Staff;event staff;13-1121;Meeting, Convention, and Event Planners;76.0;event staff;76.0;13;13-10;13-1121
5813;1;Train;2;Easy Tech Sales Associate;easy tech sales associate;41-2031;Retail Salespersons;87.0;easy tech sales associate;87.0;41;41-20;41-2031
5813;1;Train;3;Technology and Graphic Design Manager;technology graphic design manager;11-9041;Architectural and Engineering Managers;58.0;technology graphic design manager;58.0;11;11-90;11-9041
5813;1;Train;4;Customer Service Representative;customer service representative;43-4051;Customer Service Representatives;99.0;customer service representative;99.0;43;43-40;43-4051
5874;1;Train;1;Director of Sales;director sales;11-2022;Sales Managers;99.0;director sales;99.0;11;11-20;11-2022
5874;1;Train;2;Regional Sales Manager;regional sales manager;11-2022;Sales Managers;99.0;regional sales manager;99.0;11;11-20;11-2022
5874;1;Train;3;Director of Sales/New Business;director sales new business;11-2022;Sales Managers;87.0;director sales new business;87.0;11;11-20;11-2022
5874;1;Train;4;Senior District Sales Manager;senior district sales manager;11-2022;Sales Managers;91.0;senior district sales manager;91.0;11;11-20;11-2022
5874;1;Train;5;Assistant Regional Sales Manager;assistant regional sales manager;11-2022;Sales Managers;69.0;assistant regional sales manager;69.0;11;11-20;11-2022
5939;1;Train;1;Delivery expert;delivery expert;53-3033;Light Truck Drivers;78.0;delivery expert;78.0;53;53-30;53-3033
5939;1;Train;2;Warehouse manager;warehouse manager;11-3071;Transportation, Storage, and Distribution Managers;86.0;warehouse manager;86.0;11;11-30;11-3071
5965;1;Train;1;Director of Information Technology;director information technology;11-3021;Computer and Information Systems Managers;99.0;director information technology;99.0;11;11-30;11-3021
5965;1;Train;2;Chief Information Officer;chief information officer;11-3021;Computer and Information Systems Managers;95.0;chief information officer;95.0;11;11-30;11-3021
5965;1;Train;3;billion sales;billion sales;11-2022;Sales Managers;71.0;billion sales;71.0;11;11-20;11-2022
5965;1;Train;4;Director of Product Development & Quality Assurance;director product development quality assurance;11-3051;Industrial Production Managers;74.0;director product development quality assurance;74.0;11;11-30;11-3051
5965;1;Train;5;Chief Information Officer;chief information officer;11-3021;Computer and Information Systems Managers;95.0;chief information officer;95.0;11;11-30;11-3021
5965;1;Train;6;Systems Programmer;systems programmer;15-1251;Computer Programmers;84.0;systems programmer;84.0;15;15-12;15-1251
5965;1;Train;7;VP of Research and Development;vp research development;11-9041;Architectural and Engineering Managers;68.0;vp research development;68.0;11;11-90;11-9041
5976;1;Train;1;Food service ambassador;food service ambassador;35-3031;Waiters and Waitresses;78.0;food service ambassador;78.0;35;35-30;35-3031
6004;1;Train;1;Assistant Director;assistant director;21-2021;Directors, Religious Activities and Education;60.0;assistant director;60.0;21;21-20;21-2021
6004;1;Train;2;Dietary Supervisor;dietary supervisor;35-1012;First-Line Supervisors of Food Preparation and Serving Workers;98.0;dietary supervisor;98.0;35;35-10;35-1012
6047;1;Train;1;Assistant Student Services;assistant student services;21-1093;Social and Human Service Assistants;70.0;assistant student services;70.0;21;21-10;21-1093
6047;1;Train;2;Marketing Assistant;marketing assistant;43-6014;Secretaries and Administrative Assistants, Except Legal, Medical, and Executive;77.0;marketing assistant;77.0;43;43-60;43-6014
6047;1;Train;3;Promotions Assistant;promotions assistant;43-4161;Human Resources Assistants, Except Payroll and Timekeeping;63.0;promotions assistant;63.0;43;43-40;43-4161
6049;1;Train;1;Foreman;foreman;47-1011;First-Line Supervisors of Construction Trades and Extraction Workers;74.0;foreman;74.0;47;47-10;47-1011
